OVEC,2015-07-13,75.83333333333333
BPAT,2015-07-13,5993.25
CHPD,2015-07-13,431.0833333333333
FPC,2015-07-13,7113.416666666667
SCL,2015-07-13,1061.0416666666667
TEC,2015-07-13,2818.25
MISO,2015-07-13,92847.91666666667
PACW,2015-07-13,1912.1666666666667
TAL,2015-07-13,418.75
PSEI,2015-07-13,3268.2916666666665
FMPP,2015-07-13,2465.75
ERCO,2015-07-13,50388.833333333336
HST,2015-07-13,73.0
PGE,2015-07-13,2470.8333333333335
CPLE,2015-07-13,7946.083333333333
WACM,2015-07-13,3225.3333333333335
CISO,2015-07-13,28625.333333333332
PNM,2015-07-13,1770.2916666666667
JEA,2015-07-13,1871.6666666666667
NEVP,2015-07-13,4989.375
SRP,2015-07-13,4526.041666666667
NYIS,2015-07-13,22510.916666666668
SPA,2015-07-13,91.91666666666667
TVA,2015-07-13,22732.916666666668
TEPC,2015-07-13,1930.9583333333333
SCEG,2015-07-13,3623.6666666666665
PACE,2015-07-13,6372.041666666667
TIDC,2015-07-13,341.375
LDWP,2015-07-13,3518.375
SEC,2015-07-13,175.79166666666666
GVL,2015-07-13,282.7916666666667
AEC,2015-07-13,663.9166666666666
DUK,2015-07-13,14275.708333333334
LGEE,2015-07-13,4879.25
IPCO,2015-07-13,2191.125
SOCO,2015-07-13,34685.75
GCPD,2015-07-13,646.3333333333334
TVA,2015-07-14,23051.916666666668
ERCO,2015-07-14,51165.208333333336
SRP,2015-07-14,4792.041666666667
BANC,2015-07-14,2328.3333333333335
TEC,2015-07-14,2852.5
DUK,2015-07-14,13599.791666666666
TPWR,2015-07-14,511.625
SC,2015-07-14,3662.875
SCEG,2015-07-14,3548.625
CISO,2015-07-14,30979.666666666668
TEPC,2015-07-14,1964.2916666666667
FPL,2015-07-14,17144.291666666668
NEVP,2015-07-14,5280.25
WACM,2015-07-14,3239.5
OVEC,2015-07-14,85.83333333333333
NWMT,2015-07-14,1336.0416666666667
PACE,2015-07-14,6478.041666666667
JEA,2015-07-14,2060.5833333333335
SOCO,2015-07-14,35866.708333333336
SEC,2015-07-14,188.20833333333334
SCL,2015-07-14,1073.5416666666667
IPCO,2015-07-14,2300.8333333333335
PGE,2015-07-14,2546.7083333333335
GVL,2015-07-14,303.1666666666667
DOPD,2015-07-14,177.58333333333334
PSCO,2015-07-14,5475.625
